Data Source: Instituto Nacional de Estadística http://www.ine.es/inebmenu/mnu_clasifica.htm;;;;;
Coordenadas en formato wsg84, en decimal. Compatible con Google Maps.;;;;;
Author: Emilio Rodríguez. http://www.emiliort.com/mysql/municipios-espana-coordenadas/;;;;;
;;;;;
name;province;state;latitude;longitude;Google Maps URL
Fortaleny;Valencia/Valéncia;Comunitat Valenciana;39.1837603;-0.3135945;http://maps.google.es/maps?z=14&ll=39.1837603,-0.3135945
Fuenterrobles;Valencia/Valéncia;Comunitat Valenciana;39.5860628;-1.3632731;http://maps.google.es/maps?z=14&ll=39.5860628,-1.3632731
Gandia;Valencia/Valéncia;Comunitat Valenciana;38.9690215;-0.1851868;http://maps.google.es/maps?z=14&ll=38.9690215,-0.1851868
Gátova;Valencia/Valéncia;Comunitat Valenciana;39.77004;-0.5198705;http://maps.google.es/maps?z=14&ll=39.77004,-0.5198705
Gavarda;Valencia/Valéncia;Comunitat Valenciana;39.0914973;-0.5596363;http://maps.google.es/maps?z=14&ll=39.0914973,-0.5596363
Genovés;Valencia/Valéncia;Comunitat Valenciana;38.9890272;-0.4675873;http://maps.google.es/maps?z=14&ll=38.9890272,-0.4675873
Gestalgar;Valencia/Valéncia;Comunitat Valenciana;39.6040261;-0.8332318;http://maps.google.es/maps?z=14&ll=39.6040261,-0.8332318
Gilet;Valencia/Valéncia;Comunitat Valenciana;39.6761117;-0.3244466;http://maps.google.es/maps?z=14&ll=39.6761117,-0.3244466
Godella;Valencia/Valéncia;Comunitat Valenciana;39.5223033;-0.4171347;http://maps.google.es/maps?z=14&ll=39.5223033,-0.4171347
Godelleta;Valencia/Valéncia;Comunitat Valenciana;39.4250565;-0.6861337;http://maps.google.es/maps?z=14&ll=39.4250565,-0.6861337
Granja de la Costera, la;Valencia/Valéncia;Comunitat Valenciana;38.9959884;-0.5571381;http://maps.google.es/maps?z=14&ll=38.9959884,-0.5571381
Guadasequies;Valencia/Valéncia;Comunitat Valenciana;38.9240712;-0.4862645;http://maps.google.es/maps?z=14&ll=38.9240712,-0.4862645
Guadassuar;Valencia/Valéncia;Comunitat Valenciana;39.1882336;-0.4792251;http://maps.google.es/maps?z=14&ll=39.1882336,-0.4792251
Guardamar de la Safor;Valencia/Valéncia;Comunitat Valenciana;38.9613391;-0.1492884;http://maps.google.es/maps?z=14&ll=38.9613391,-0.1492884
Higueruelas;Valencia/Valéncia;Comunitat Valenciana;39.7900681;-0.8614262;http://maps.google.es/maps?z=14&ll=39.7900681,-0.8614262
Jalance;Valencia/Valéncia;Comunitat Valenciana;39.1917503;-1.0773859;http://maps.google.es/maps?z=14&ll=39.1917503,-1.0773859
Jarafuel;Valencia/Valéncia;Comunitat Valenciana;39.1398752;-1.0731108;http://maps.google.es/maps?z=14&ll=39.1398752,-1.0731108
Llanera de Ranes;Valencia/Valéncia;Comunitat Valenciana;38.9928602;-0.5719063;http://maps.google.es/maps?z=14&ll=38.9928602,-0.5719063
Llaurí;Valencia/Valéncia;Comunitat Valenciana;39.1470788;-0.3302556;http://maps.google.es/maps?z=14&ll=39.1470788,-0.3302556
Llíria;Valencia/Valéncia;Comunitat Valenciana;39.6245825;-0.5947581;http://maps.google.es/maps?z=14&ll=39.6245825,-0.5947581
Llocnou d'En Fenollet;Valencia/Valéncia;Comunitat Valenciana;39.013585;-0.467483;http://maps.google.es/maps?z=14&ll=39.013585,-0.467483
Llocnou de la Corona;Valencia/Valéncia;Comunitat Valenciana;39.4202679;-0.3823406;http://maps.google.es/maps?z=14&ll=39.4202679,-0.3823406
Llocnou de Sant Jeroni;Valencia/Valéncia;Comunitat Valenciana;38.9124588;-0.2856349;http://maps.google.es/maps?z=14&ll=38.9124588,-0.2856349
Llombai;Valencia/Valéncia;Comunitat Valenciana;39.282428;-0.5724804;http://maps.google.es/maps?z=14&ll=39.282428,-0.5724804
Llosa de Ranes, la;Valencia/Valéncia;Comunitat Valenciana;39.0186497;-0.5336824;http://maps.google.es/maps?z=14&ll=39.0186497,-0.5336824
Llutxent;Valencia/Valéncia;Comunitat Valenciana;38.9426588;-0.3566575;http://maps.google.es/maps?z=14&ll=38.9426588,-0.3566575
Loriguilla;Valencia/Valéncia;Comunitat Valenciana;39.4904066;-0.570056;http://maps.google.es/maps?z=14&ll=39.4904066,-0.570056
Losa del Obispo;Valencia/Valéncia;Comunitat Valenciana;39.6954204;-0.8719551;http://maps.google.es/maps?z=14&ll=39.6954204,-0.8719551
Macastre;Valencia/Valéncia;Comunitat Valenciana;39.3817558;-0.7852511;http://maps.google.es/maps?z=14&ll=39.3817558,-0.7852511
Manises;Valencia/Valéncia;Comunitat Valenciana;39.4928577;-0.4761686;http://maps.google.es/maps?z=14&ll=39.4928577,-0.4761686
Manuel;Valencia/Valéncia;Comunitat Valenciana;39.0525949;-0.4940807;http://maps.google.es/maps?z=14&ll=39.0525949,-0.4940807
Marines;Valencia/Valéncia;Comunitat Valenciana;39.6739372;-0.5621002;http://maps.google.es/maps?z=14&ll=39.6739372,-0.5621002
Massalavés;Valencia/Valéncia;Comunitat Valenciana;39.1407633;-0.5211942;http://maps.google.es/maps?z=14&ll=39.1407633,-0.5211942
Massalfassar;Valencia/Valéncia;Comunitat Valenciana;39.55756;-0.3263003;http://maps.google.es/maps?z=14&ll=39.55756,-0.3263003
Massamagrell;Valencia/Valéncia;Comunitat Valenciana;39.5692268;-0.3351273;http://maps.google.es/maps?z=14&ll=39.5692268,-0.3351273
Massanassa;Valencia/Valéncia;Comunitat Valenciana;39.4112999;-0.4002014;http://maps.google.es/maps?z=14&ll=39.4112999,-0.4002014
Meliana;Valencia/Valéncia;Comunitat Valenciana;39.5290685;-0.348772;http://maps.google.es/maps?z=14&ll=39.5290685,-0.348772
Millares;Valencia/Valéncia;Comunitat Valenciana;39.2373781;-0.7732546;http://maps.google.es/maps?z=14&ll=39.2373781,-0.7732546
Miramar;Valencia/Valéncia;Comunitat Valenciana;38.951603;-0.1387654;http://maps.google.es/maps?z=14&ll=38.951603,-0.1387654
Mislata;Valencia/Valéncia;Comunitat Valenciana;39.4762376;-0.4193065;http://maps.google.es/maps?z=14&ll=39.4762376,-0.4193065
Mogente/Moixent;Valencia/Valéncia;Comunitat Valenciana;38.8738945;-0.751962;http://maps.google.es/maps?z=14&ll=38.8738945,-0.751962
Moncada;Valencia/Valéncia;Comunitat Valenciana;39.5455418;-0.3934617;http://maps.google.es/maps?z=14&ll=39.5455418,-0.3934617
Montaverner;Valencia/Valéncia;Comunitat Valenciana;38.8885134;-0.4963465;http://maps.google.es/maps?z=14&ll=38.8885134,-0.4963465
Montesa;Valencia/Valéncia;Comunitat Valenciana;38.9496756;-0.6511041;http://maps.google.es/maps?z=14&ll=38.9496756,-0.6511041
Montichelvo;Valencia/Valéncia;Comunitat Valenciana;38.891224;-0.3389177;http://maps.google.es/maps?z=14&ll=38.891224,-0.3389177
Montroy;Valencia/Valéncia;Comunitat Valenciana;39.3403709;-0.6145464;http://maps.google.es/maps?z=14&ll=39.3403709,-0.6145464
Montserrat;Valencia/Valéncia;Comunitat Valenciana;39.3577982;-0.6031014;http://maps.google.es/maps?z=14&ll=39.3577982,-0.6031014
Museros;Valencia/Valéncia;Comunitat Valenciana;39.5634548;-0.3406455;http://maps.google.es/maps?z=14&ll=39.5634548,-0.3406455
Náquera;Valencia/Valéncia;Comunitat Valenciana;39.6588373;-0.4257069;http://maps.google.es/maps?z=14&ll=39.6588373,-0.4257069
Navarrés;Valencia/Valéncia;Comunitat Valenciana;39.1012085;-0.6936884;http://maps.google.es/maps?z=14&ll=39.1012085,-0.6936884
Novelé/Novetlè;Valencia/Valéncia;Comunitat Valenciana;38.979801;-0.5479128;http://maps.google.es/maps?z=14&ll=38.979801,-0.5479128
Oliva;Valencia/Valéncia;Comunitat Valenciana;38.9193871;-0.1226779;http://maps.google.es/maps?z=14&ll=38.9193871,-0.1226779
Olleria, l';Valencia/Valéncia;Comunitat Valenciana;38.9141912;-0.5494962;http://maps.google.es/maps?z=14&ll=38.9141912,-0.5494962
Olocau;Valencia/Valéncia;Comunitat Valenciana;39.6998493;-0.5312006;http://maps.google.es/maps?z=14&ll=39.6998493,-0.5312006
Ontinyent;Valencia/Valéncia;Comunitat Valenciana;38.8210172;-0.610547;http://maps.google.es/maps?z=14&ll=38.8210172,-0.610547
Otos;Valencia/Valéncia;Comunitat Valenciana;38.8542528;-0.4450282;http://maps.google.es/maps?z=14&ll=38.8542528,-0.4450282
Paiporta;Valencia/Valéncia;Comunitat Valenciana;39.4284465;-0.4188691;http://maps.google.es/maps?z=14&ll=39.4284465,-0.4188691
Palma de Gandía;Valencia/Valéncia;Comunitat Valenciana;38.9245478;-0.2206952;http://maps.google.es/maps?z=14&ll=38.9245478,-0.2206952
Palmera;Valencia/Valéncia;Comunitat Valenciana;38.9421547;-0.1523275;http://maps.google.es/maps?z=14&ll=38.9421547,-0.1523275
Palomar, el;Valencia/Valéncia;Comunitat Valenciana;38.8537307;-0.5028418;http://maps.google.es/maps?z=14&ll=38.8537307,-0.5028418
Paterna;Valencia/Valéncia;Comunitat Valenciana;39.5020648;-0.4405986;http://maps.google.es/maps?z=14&ll=39.5020648,-0.4405986
Pedralba;Valencia/Valéncia;Comunitat Valenciana;39.6048468;-0.7265272;http://maps.google.es/maps?z=14&ll=39.6048468,-0.7265272
Petrés;Valencia/Valéncia;Comunitat Valenciana;39.6835427;-0.3094834;http://maps.google.es/maps?z=14&ll=39.6835427,-0.3094834
Picanya;Valencia/Valéncia;Comunitat Valenciana;39.436252;-0.4346522;http://maps.google.es/maps?z=14&ll=39.436252,-0.4346522
Picassent;Valencia/Valéncia;Comunitat Valenciana;39.3599993;-0.4626281;http://maps.google.es/maps?z=14&ll=39.3599993,-0.4626281
Piles;Valencia/Valéncia;Comunitat Valenciana;38.940808;-0.1345093;http://maps.google.es/maps?z=14&ll=38.940808,-0.1345093
Pinet;Valencia/Valéncia;Comunitat Valenciana;38.9833387;-0.338099;http://maps.google.es/maps?z=14&ll=38.9833387,-0.338099
Pobla de Farnals, la;Valencia/Valéncia;Comunitat Valenciana;39.577795;-0.326051;http://maps.google.es/maps?z=14&ll=39.577795,-0.326051
Pobla de Vallbona, la;Valencia/Valéncia;Comunitat Valenciana;39.5904273;-0.5529038;http://maps.google.es/maps?z=14&ll=39.5904273,-0.5529038
Pobla del Duc, la;Valencia/Valéncia;Comunitat Valenciana;38.9034806;-0.4173577;http://maps.google.es/maps?z=14&ll=38.9034806,-0.4173577
Pobla Llarga, la;Valencia/Valéncia;Comunitat Valenciana;39.4833094;-0.3600307;http://maps.google.es/maps?z=14&ll=39.4833094,-0.3600307
Polinyà de Xúquer;Valencia/Valéncia;Comunitat Valenciana;39.1960667;-0.3696187;http://maps.google.es/maps?z=14&ll=39.1960667,-0.3696187
Potríes;Valencia/Valéncia;Comunitat Valenciana;38.9152767;-0.1954594;http://maps.google.es/maps?z=14&ll=38.9152767,-0.1954594
Puçol;Valencia/Valéncia;Comunitat Valenciana;39.6163891;-0.300809;http://maps.google.es/maps?z=14&ll=39.6163891,-0.300809
Puebla de San Miguel;Valencia/Valéncia;Comunitat Valenciana;40.0453535;-1.1450663;http://maps.google.es/maps?z=14&ll=40.0453535,-1.1450663
Puig;Valencia/Valéncia;Comunitat Valenciana;39.5901532;-0.3020956;http://maps.google.es/maps?z=14&ll=39.5901532,-0.3020956
Quart de les Valls;Valencia/Valéncia;Comunitat Valenciana;39.739262;-0.2714849;http://maps.google.es/maps?z=14&ll=39.739262,-0.2714849
Quart de Poblet;Valencia/Valéncia;Comunitat Valenciana;39.4928577;-0.4761686;http://maps.google.es/maps?z=14&ll=39.4928577,-0.4761686
Quartell;Valencia/Valéncia;Comunitat Valenciana;39.7377533;-0.2632712;http://maps.google.es/maps?z=14&ll=39.7377533,-0.2632712
Quatretonda;Valencia/Valéncia;Comunitat Valenciana;38.9483461;-0.4022922;http://maps.google.es/maps?z=14&ll=38.9483461,-0.4022922
Quesa;Valencia/Valéncia;Comunitat Valenciana;39.1196004;-0.7405544;http://maps.google.es/maps?z=14&ll=39.1196004,-0.7405544
Rafelbuñol/Rafelbunyol;Valencia/Valéncia;Comunitat Valenciana;39.5888629;-0.3344896;http://maps.google.es/maps?z=14&ll=39.5888629,-0.3344896
Rafelcofer;Valencia/Valéncia;Comunitat Valenciana;38.9334452;-0.1661192;http://maps.google.es/maps?z=14&ll=38.9334452,-0.1661192
Rafelguaraf;Valencia/Valéncia;Comunitat Valenciana;39.0519707;-0.45462;http://maps.google.es/maps?z=14&ll=39.0519707,-0.45462
Ráfol de Salem;Valencia/Valéncia;Comunitat Valenciana;38.8649128;-0.3966209;http://maps.google.es/maps?z=14&ll=38.8649128,-0.3966209
Real;Valencia/Valéncia;Comunitat Valenciana;39.3358794;-0.609548;http://maps.google.es/maps?z=14&ll=39.3358794,-0.609548
Real de Gandía;Valencia/Valéncia;Comunitat Valenciana;38.9502192;-0.1937845;http://maps.google.es/maps?z=14&ll=38.9502192,-0.1937845
Requena;Valencia/Valéncia;Comunitat Valenciana;39.487878;-1.1003218;http://maps.google.es/maps?z=14&ll=39.487878,-1.1003218
Riba-roja de Túria;Valencia/Valéncia;Comunitat Valenciana;39.5454762;-0.5667182;http://maps.google.es/maps?z=14&ll=39.5454762,-0.5667182
Riola;Valencia/Valéncia;Comunitat Valenciana;39.1976812;-0.3343216;http://maps.google.es/maps?z=14&ll=39.1976812,-0.3343216
Rocafort;Valencia/Valéncia;Comunitat Valenciana;39.5309626;-0.4104713;http://maps.google.es/maps?z=14&ll=39.5309626,-0.4104713
Rotglà i Corberà;Valencia/Valéncia;Comunitat Valenciana;39.0040741;-0.565334;http://maps.google.es/maps?z=14&ll=39.0040741,-0.565334
Rótova;Valencia/Valéncia;Comunitat Valenciana;38.9326013;-0.2569871;http://maps.google.es/maps?z=14&ll=38.9326013,-0.2569871
Rugat;Valencia/Valéncia;Comunitat Valenciana;38.878926;-0.3614008;http://maps.google.es/maps?z=14&ll=38.878926,-0.3614008
Sagunto/Sagunt;Valencia/Valéncia;Comunitat Valenciana;39.6743957;-0.2312566;http://maps.google.es/maps?z=14&ll=39.6743957,-0.2312566
Salem;Valencia/Valéncia;Comunitat Valenciana;38.8550315;-0.3811189;http://maps.google.es/maps?z=14&ll=38.8550315,-0.3811189
San Antonio de Benagéber;Valencia/Valéncia;Comunitat Valenciana;39.5618841;-0.5004753;http://maps.google.es/maps?z=14&ll=39.5618841,-0.5004753
Sant Joanet;Valencia/Valéncia;Comunitat Valenciana;39.071545;-0.488145;http://maps.google.es/maps?z=14&ll=39.071545,-0.488145
Sedaví;Valencia/Valéncia;Comunitat Valenciana;39.4250481;-0.3857862;http://maps.google.es/maps?z=14&ll=39.4250481,-0.3857862
Segart;Valencia/Valéncia;Comunitat Valenciana;39.6835873;-0.3736177;http://maps.google.es/maps?z=14&ll=39.6835873,-0.3736177
Sellent;Valencia/Valéncia;Comunitat Valenciana;39.0310378;-0.5877986;http://maps.google.es/maps?z=14&ll=39.0310378,-0.5877986
Sempere;Valencia/Valéncia;Comunitat Valenciana;38.9197018;-0.4808759;http://maps.google.es/maps?z=14&ll=38.9197018,-0.4808759
Senyera;Valencia/Valéncia;Comunitat Valenciana;39.0637231;-0.5105379;http://maps.google.es/maps?z=14&ll=39.0637231,-0.5105379
Serra;Valencia/Valéncia;Comunitat Valenciana;39.6861638;-0.4296759;http://maps.google.es/maps?z=14&ll=39.6861638,-0.4296759
Siete Aguas;Valencia/Valéncia;Comunitat Valenciana;39.471975;-0.9170417;http://maps.google.es/maps?z=14&ll=39.471975,-0.9170417
Silla;Valencia/Valéncia;Comunitat Valenciana;39.361346;-0.4126143;http://maps.google.es/maps?z=14&ll=39.361346,-0.4126143
Simat de la Valldigna;Valencia/Valéncia;Comunitat Valenciana;39.0435456;-0.3106008;http://maps.google.es/maps?z=14&ll=39.0435456,-0.3106008
Sinarcas;Valencia/Valéncia;Comunitat Valenciana;39.7339481;-1.2315742;http://maps.google.es/maps?z=14&ll=39.7339481,-1.2315742
Sollana;Valencia/Valéncia;Comunitat Valenciana;39.2779833;-0.3814589;http://maps.google.es/maps?z=14&ll=39.2779833,-0.3814589
Sot de Chera;Valencia/Valéncia;Comunitat Valenciana;39.6211055;-0.9100129;http://maps.google.es/maps?z=14&ll=39.6211055,-0.9100129
Sueca;Valencia/Valéncia;Comunitat Valenciana;39.2026363;-0.3106423;http://maps.google.es/maps?z=14&ll=39.2026363,-0.3106423
Sumacàrcer;Valencia/Valéncia;Comunitat Valenciana;39.0961749;-0.6296024;http://maps.google.es/maps?z=14&ll=39.0961749,-0.6296024
Tavernes Blanques;Valencia/Valéncia;Comunitat Valenciana;39.5069902;-0.3655908;http://maps.google.es/maps?z=14&ll=39.5069902,-0.3655908
Tavernes de la Valldigna;Valencia/Valéncia;Comunitat Valenciana;39.0716675;-0.2677154;http://maps.google.es/maps?z=14&ll=39.0716675,-0.2677154
Teresa de Cofrentes;Valencia/Valéncia;Comunitat Valenciana;39.106653;-1.0515324;http://maps.google.es/maps?z=14&ll=39.106653,-1.0515324
Terrateig;Valencia/Valéncia;Comunitat Valenciana;38.8946348;-0.3206268;http://maps.google.es/maps?z=14&ll=38.8946348,-0.3206268
Titaguas;Valencia/Valéncia;Comunitat Valenciana;39.8660916;-1.0806633;http://maps.google.es/maps?z=14&ll=39.8660916,-1.0806633
Torrebaja;Valencia/Valéncia;Comunitat Valenciana;40.0968468;-1.2575384;http://maps.google.es/maps?z=14&ll=40.0968468,-1.2575384
Torrella;Valencia/Valéncia;Comunitat Valenciana;38.9888886;-0.5717116;http://maps.google.es/maps?z=14&ll=38.9888886,-0.5717116
Torrent;Valencia/Valéncia;Comunitat Valenciana;39.436883;-0.4653109;http://maps.google.es/maps?z=14&ll=39.436883,-0.4653109
Torres Torres;Valencia/Valéncia;Comunitat Valenciana;39.7431225;-0.355686;http://maps.google.es/maps?z=14&ll=39.7431225,-0.355686
Tous;Valencia/Valéncia;Comunitat Valenciana;39.1381031;-0.5867855;http://maps.google.es/maps?z=14&ll=39.1381031,-0.5867855
Tuéjar;Valencia/Valéncia;Comunitat Valenciana;39.7634635;-1.0399507;http://maps.google.es/maps?z=14&ll=39.7634635,-1.0399507
Turís;Valencia/Valéncia;Comunitat Valenciana;39.3897795;-0.7114099;http://maps.google.es/maps?z=14&ll=39.3897795,-0.7114099
Utiel;Valencia/Valéncia;Comunitat Valenciana;39.5676179;-1.2033853;http://maps.google.es/maps?z=14&ll=39.5676179,-1.2033853
Valencia;Valencia/Valéncia;Comunitat Valenciana;39.4702393;-0.3768049;http://maps.google.es/maps?z=14&ll=39.4702393,-0.3768049
Vallada;Valencia/Valéncia;Comunitat Valenciana;38.8955253;-0.6917616;http://maps.google.es/maps?z=14&ll=38.8955253,-0.6917616
Vallanca;Valencia/Valéncia;Comunitat Valenciana;40.0628881;-1.338187;http://maps.google.es/maps?z=14&ll=40.0628881,-1.338187
Vallés;Valencia/Valéncia;Comunitat Valenciana;38.9859243;-0.5563067;http://maps.google.es/maps?z=14&ll=38.9859243,-0.5563067
Venta del Moro;Valencia/Valéncia;Comunitat Valenciana;39.4838917;-1.3588791;http://maps.google.es/maps?z=14&ll=39.4838917,-1.3588791
Vilamarxant;Valencia/Valéncia;Comunitat Valenciana;39.5675082;-0.6222726;http://maps.google.es/maps?z=14&ll=39.5675082,-0.6222726
Villalonga;Valencia/Valéncia;Comunitat Valenciana;38.8848719;-0.209364;http://maps.google.es/maps?z=14&ll=38.8848719,-0.209364
Villanueva de Castellón;Valencia/Valéncia;Comunitat Valenciana;39.0795415;-0.5141599;http://maps.google.es/maps?z=14&ll=39.0795415,-0.5141599
Villar del Arzobispo;Valencia/Valéncia;Comunitat Valenciana;39.7353715;-0.8277042;http://maps.google.es/maps?z=14&ll=39.7353715,-0.8277042
Villargordo del Cabriel;Valencia/Valéncia;Comunitat Valenciana;39.5363452;-1.4406122;http://maps.google.es/maps?z=14&ll=39.5363452,-1.4406122
Vinalesa;Valencia/Valéncia;Comunitat Valenciana;39.5400039;-0.3699957;http://maps.google.es/maps?z=14&ll=39.5400039,-0.3699957
Xàtiva;Valencia/Valéncia;Comunitat Valenciana;38.9888691;-0.5156137;http://maps.google.es/maps?z=14&ll=38.9888691,-0.5156137
Xeraco;Valencia/Valéncia;Comunitat Valenciana;39.032897;-0.2160497;http://maps.google.es/maps?z=14&ll=39.032897,-0.2160497
Xeresa;Valencia/Valéncia;Comunitat Valenciana;39.0090972;-0.2179918;http://maps.google.es/maps?z=14&ll=39.0090972,-0.2179918
Xirivella;Valencia/Valéncia;Comunitat Valenciana;39.466685;-0.4277937;http://maps.google.es/maps?z=14&ll=39.466685,-0.4277937
Yátova;Valencia/Valéncia;Comunitat Valenciana;39.384999;-0.808174;http://maps.google.es/maps?z=14&ll=39.384999,-0.808174
Yesa, La;Valencia/Valéncia;Comunitat Valenciana;39.4991663;-0.426125;http://maps.google.es/maps?z=14&ll=39.4991663,-0.426125
Zarra;Valencia/Valéncia;Comunitat Valenciana;39.091383;-1.075068;http://maps.google.es/maps?z=14&ll=39.091383,-1.075068
Acedera;Badajoz;Extremadura;39.0766048;-5.5722789;http://maps.google.es/maps?z=14&ll=39.0766048,-5.5722789
Aceuchal;Badajoz;Extremadura;38.6470601;-6.4871794;http://maps.google.es/maps?z=14&ll=38.6470601,-6.4871794
Ahillones;Badajoz;Extremadura;38.2623483;-5.8619717;http://maps.google.es/maps?z=14&ll=38.2623483,-5.8619717
Alange;Badajoz;Extremadura;38.7870782;-6.2434929;http://maps.google.es/maps?z=14&ll=38.7870782,-6.2434929
Albuera, La;Badajoz;Extremadura;38.7161206;-6.8222613;http://maps.google.es/maps?z=14&ll=38.7161206,-6.8222613
Alburquerque;Badajoz;Extremadura;39.2193551;-7.0013168;http://maps.google.es/maps?z=14&ll=39.2193551,-7.0013168
Alconchel;Badajoz;Extremadura;38.5166814;-7.0708715;http://maps.google.es/maps?z=14&ll=38.5166814,-7.0708715
Alconera;Badajoz;Extremadura;38.3964686;-6.4768811;http://maps.google.es/maps?z=14&ll=38.3964686,-6.4768811
Aljucén;Badajoz;Extremadura;39.0459123;-6.3316604;http://maps.google.es/maps?z=14&ll=39.0459123,-6.3316604
Almendral;Badajoz;Extremadura;38.6132728;-6.8222945;http://maps.google.es/maps?z=14&ll=38.6132728,-6.8222945
Almendralejo;Badajoz;Extremadura;38.6898248;-6.405679;http://maps.google.es/maps?z=14&ll=38.6898248,-6.405679
Arroyo de San Serván;Badajoz;Extremadura;38.8528605;-6.4552079;http://maps.google.es/maps?z=14&ll=38.8528605,-6.4552079
Atalaya;Badajoz;Extremadura;38.3358988;-6.4727728;http://maps.google.es/maps?z=14&ll=38.3358988,-6.4727728
Azuaga;Badajoz;Extremadura;38.2596239;-5.6779162;http://maps.google.es/maps?z=14&ll=38.2596239,-5.6779162
Badajoz;Badajoz;Extremadura;38.8785967;-6.9702834;http://maps.google.es/maps?z=14&ll=38.8785967,-6.9702834
Barcarrota;Badajoz;Extremadura;38.5144132;-6.8490417;http://maps.google.es/maps?z=14&ll=38.5144132,-6.8490417
Baterno;Badajoz;Extremadura;38.9563262;-4.9114554;http://maps.google.es/maps?z=14&ll=38.9563262,-4.9114554
Benquerencia de la Serena;Badajoz;Extremadura;38.6991684;-5.4944199;http://maps.google.es/maps?z=14&ll=38.6991684,-5.4944199
Berlanga;Badajoz;Extremadura;38.2827241;-5.8291814;http://maps.google.es/maps?z=14&ll=38.2827241,-5.8291814
Bienvenida;Badajoz;Extremadura;38.2982794;-6.2105504;http://maps.google.es/maps?z=14&ll=38.2982794,-6.2105504
Bodonal de la Sierra;Badajoz;Extremadura;38.1478986;-6.5600874;http://maps.google.es/maps?z=14&ll=38.1478986,-6.5600874
Burguillos del Cerro;Badajoz;Extremadura;38.3784834;-6.5893019;http://maps.google.es/maps?z=14&ll=38.3784834,-6.5893019
Cabeza del Buey;Badajoz;Extremadura;38.7212337;-5.2194649;http://maps.google.es/maps?z=14&ll=38.7212337,-5.2194649
Cabeza la Vaca;Badajoz;Extremadura;38.0868716;-6.4225674;http://maps.google.es/maps?z=14&ll=38.0868716,-6.4225674
Calamonte;Badajoz;Extremadura;38.8899846;-6.3850288;http://maps.google.es/maps?z=14&ll=38.8899846,-6.3850288
Calera de León;Badajoz;Extremadura;38.1071173;-6.3367936;http://maps.google.es/maps?z=14&ll=38.1071173,-6.3367936
Calzadilla de los Barros;Badajoz;Extremadura;38.3000225;-6.3167634;http://maps.google.es/maps?z=14&ll=38.3000225,-6.3167634
Campanario;Badajoz;Extremadura;38.8633456;-5.6177943;http://maps.google.es/maps?z=14&ll=38.8633456,-5.6177943
Campillo de Llerena;Badajoz;Extremadura;38.5002303;-5.8311326;http://maps.google.es/maps?z=14&ll=38.5002303,-5.8311326
Capilla;Badajoz;Extremadura;38.8204551;-5.0842799;http://maps.google.es/maps?z=14&ll=38.8204551,-5.0842799
Carmonita;Badajoz;Extremadura;39.153891;-6.3385205;http://maps.google.es/maps?z=14&ll=39.153891,-6.3385205
Carrascalejo, El;Badajoz;Extremadura;39.0225948;-6.3371113;http://maps.google.es/maps?z=14&ll=39.0225948,-6.3371113
Casas de Don Pedro;Badajoz;Extremadura;39.1056343;-5.3286347;http://maps.google.es/maps?z=14&ll=39.1056343,-5.3286347
Casas de Reina;Badajoz;Extremadura;38.2017293;-5.9697791;http://maps.google.es/maps?z=14&ll=38.2017293,-5.9697791
Castilblanco;Badajoz;Extremadura;39.2822901;-5.0909996;http://maps.google.es/maps?z=14&ll=39.2822901,-5.0909996
Castuera;Badajoz;Extremadura;38.7225721;-5.5455168;http://maps.google.es/maps?z=14&ll=38.7225721,-5.5455168
Cheles;Badajoz;Extremadura;38.5124723;-7.2811781;http://maps.google.es/maps?z=14&ll=38.5124723,-7.2811781
Codosera, La;Badajoz;Extremadura;39.2066701;-7.1690031;http://maps.google.es/maps?z=14&ll=39.2066701,-7.1690031
Cordobilla de Lácara;Badajoz;Extremadura;39.1481312;-6.4364372;http://maps.google.es/maps?z=14&ll=39.1481312,-6.4364372
Coronada, La;Badajoz;Extremadura;38.8880097;-6.9820456;http://maps.google.es/maps?z=14&ll=38.8880097,-6.9820456
Corte de Peleas;Badajoz;Extremadura;38.7250393;-6.6709206;http://maps.google.es/maps?z=14&ll=38.7250393,-6.6709206
Cristina;Badajoz;Extremadura;38.8370295;-6.1003076;http://maps.google.es/maps?z=14&ll=38.8370295,-6.1003076
Don Álvaro;Badajoz;Extremadura;38.8488707;-6.2751458;http://maps.google.es/maps?z=14&ll=38.8488707,-6.2751458
Don Benito;Badajoz;Extremadura;38.9543028;-5.8617516;http://maps.google.es/maps?z=14&ll=38.9543028,-5.8617516
Entrín Bajo;Badajoz;Extremadura;38.7184494;-6.7133963;http://maps.google.es/maps?z=14&ll=38.7184494,-6.7133963
Esparragalejo;Badajoz;Extremadura;38.9422503;-6.439241;http://maps.google.es/maps?z=14&ll=38.9422503,-6.439241
Esparragosa de la Serena;Badajoz;Extremadura;38.6494962;-5.6070085;http://maps.google.es/maps?z=14&ll=38.6494962,-5.6070085
Esparragosa de Lares;Badajoz;Extremadura;38.975082;-5.270102;http://maps.google.es/maps?z=14&ll=38.975082,-5.270102
Feria;Badajoz;Extremadura;38.5119681;-6.5643404;http://maps.google.es/maps?z=14&ll=38.5119681,-6.5643404
Fregenal de la Sierra;Badajoz;Extremadura;38.1647577;-6.651353;http://maps.google.es/maps?z=14&ll=38.1647577,-6.651353
Fuenlabrada de los Montes;Badajoz;Extremadura;39.1312824;-4.9355971;http://maps.google.es/maps?z=14&ll=39.1312824,-4.9355971
